tweet_processed,target
"rattie been to vets for check over, vet was walking round with her in her pocket. = she is doing fine! back next sat for final check up ",0
"raze, i wish demi would see it ",0
"rblpn  @kaaeyl , You know, I could listen to every version of War Pigs ever recorded  ? http://blip.fm/~5z10d",0
"RC - want to trade: Leek, Flour, Salad, Butter, Chicken, Lobster, Chocolate &amp; Ice Cream, im me if u r interested ",0
reading ,0
reading RSS... ,0
"Reading through their playlist for yesterday, i have a feeling i'll be listening to this for quite some time ",0
Reading up on bodybuilding.com....so much more to learn  Hoping everyone a wonderful Saturday. Paramore/No Doubt concert tonight!,0
"Ready for bed, making a mental list of the things I need to do tmrw -- a lot !! Nite tweeps.. ",0
Ready for my first long run in a month.  Nothing better than putting in 10+ miles on a saturday morning.  Well maybe some things ,0
ready for some PATRON! in Hollywood for Phathead's bday ,0
"Ready for this cheer boot camp to start up, hopefully it won't kick my ass too bad. haha ",0
ready to get off and par-tay!!!!!! ,0
Ready to work  see you later! http://www.projectpayday.com/go/2059818,0
reallllllllllllllllllly wanna win an iPhone.   #squarespace,0
Really crazy  Look: http://tinyurl.com/lu6bfv,0
really enjoyed her mccains frozen pizza . better than delivery ,0
really should update this more ,0
Recommend  @dcjc Tea Party 2.0  http://tparty2.com/,0
recording finished. time to go to work tired! ,0
Recording sessions are the shit!  hopefully some demos soon...,0
recovered from camping rave at last! Bank holiday ,0
ReCoVeRiNg FrOm ThE lOnG wEeKeNd ,0
"regardless of how bad and tired i feel, the happiest thing just made my day ",0
regular katsu and spam musibi  gettin fat.,0
Reinstall of Windows 7. Just installed my new HDD 1TB ,0
relaxing after a hard shopping day ,0
"Relaxing before guests come, hope everyone likes  the food ( I know Morton won't) have made plain rice for him ",0
"Remedy Drive Concert was AMAZING!!!! Phil, Dave, Dan, and Paul are so incredibly nice and talented!!! Thanks for signing my shirt!! ",0
"Remember the days &quot;being followed&quot; by someone was a bad thing?  Anyway Ran @Harnevo is following me, cool!",0
remembered me and tamaras ace plans ,0
"reminder: it is a very good idea to stay on the STREET while driving, instead of the sidewalk ",0
Reminiscing... this used to be my street corner... read this poem on the wall every day  http://bit.ly/fHuA7,0
Resting from Rocking Space Jam with Atomic Babies- Udachi and us ,0
Results are out. ,0
"Returning to London. Consulate to vote against the Media Dictator, then home! Beautiful day today! ",0
Retweeting @jquipp: Search Engine People Named One of Canadaï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,0
revising oh the fun ,0
Right bed is calling nite all ,0
right i be off out love you all  xx,0
"right now, new york is where i wanna be. ",0
"Right then, off to meet Richard Hammond ",0
Right well am going to head for a bath and come play some 360. Night World x Jack ,0
right wll. i'm bored so i'm going to busy myself with mindless crap. back inabit. ,0
Right! Another few more hours of revision now for tonight. Might see what films are on later on Sky ,0
"Right, need to potter off and do some chores and tings. Everybody relax and don't let the bastards wind you up.  S'later! xx",0
"Right, tannwick off out to enjoy sun with aid of GPS and cachemobile ",0
Rise and shine my twitters! Going to feed the homeless today getting dressed and set to go ,0
Roasting marshmellows. ,0
Robert Pattinson Topless Pics!! Oh Lordi ! New Moon Has Got Even Better!!!  x,0
robot chicken marathon? lets see how far I go till I fall asleep. had a fun time earlier today ,0
Rocking out  lol,0
"Rode from Faulconbridge to Penrith at 8:00pm - 10pm today. Never riden that far down the mountains before, especially not at night. ",0
Roger Federer's jump to victory!  http://tinyurl.com/l8jrt4,0
Rohit Bohra - My Best Friend and Bro alike is now a father!  ,0
Ronalda is gay  Link: http://bit.ly/xrkde,0
"Root Chakra tonite w/ Jeremiah, Ravi, Saqi, Meadowmorphosis... etc... ",0
round zoes house man hahah we creamed a field ;) you people have dirty minds blah blah i say britian you say talent .............. ,0
rt @ammr: ??????? ??? ???? ????  .. ???? ?? ???? ??? ?? ????? http://ping.fm/A4BH1,0
rubbish day of revision ..  but Take That in 8 days !! ,0
Running errands then working out ,0
's hair is so soft today. ,0
Sabrina the teenage witch is on ,0
"Sammy, If your reading this. You are amazing. Your my Sunshine. I love you. Thanks for everything. And I bet you feel the Love now  HAHA.",0
"Sat in the sun, stuff I should be doing in the garden but it's too nice ",0
sat outside in the sun on our swinging garden bench. ,0
"sau saal jiyo tum jaan meri  http://bit.ly/Pj27i  the lovely voice of Dilraj Kaur, sounds so much like Ashaji.. ",0
Saw Jimmy Carr last night and was back home for '8 out of 10 Cats' on +1. Had myself a night of laughs ,0
"Saw Star Trek today. It was good, I was really impressed. Ha ha, I loved Simon Pegg and Anton Yelchin. ",0
Saw the gentlemen of honor society during soundcheck ,0
Say bass case x5's fast ,0
says 2 Setonians from batch 2009 will be studying in Assumption  Pia and Charmzz http://plurk.com/p/y4s3k,0
says apir  hehehe http://plurk.com/p/y5l9q,0
says hello to nath ,0
says I broke aryanna's strawberry keychain! (lmao) ayaw kasi ipakita yung vid sa cp nia  http://plurk.com/p/xosdp,0
says late afternoon to all!  http://plurk.com/p/xksxf,0
says pimple still hurts. but it's better thanks to @jackieuy's tip  http://plurk.com/p/z4fwz,0
says schooling isn't that bad.  http://plurk.com/p/112ro8,0
says Stop waiting for something to happen. Take action and make anything happen.  http://plurk.com/p/xankw,0
School ... Sun please come out ,0
school laterr ill probly seak on at school soo ill update there ,0
school's canceled... bummer. but its also okay. ,0
"scope_phill thank you  i do model, for playboy.",0
SCREAMMM AIMMM FIRREEEEEEEE!    ,0
Screw Billy Mitchell!! Go Steve Wiebe.  http://bit.ly/165sST Currently almost halfway to the DK world record.,0
searching for a new apartment for six of us to stay...... ,0
Searching for new ringtones...im thinkin something loud and hilarious to few who know what its from ,0
Searching for Susan Boyle on Microsoft's Bing during the Twilight of a New Moon listening to Eminem on the radio hey Google Wave ,0
Searching how to know my self! and ... how to find a good girlfriend ,0
Second to last Sunday in Minnesota!!! ,0
Sent email to Tony Blackburn blaming him Lol ,0
"Seoul, Korea. Boarding in 5 minutes.  You can follow me on #HoUKY and @ http://ho.posterous.com/  See you when in @ the temple. 5 hrs.",0
Seriously though. Amazing night. ,0
setting people ,0
Seventeen sleeps til #NXNE holds this city hostage. Let's make the most of 4am curfiew &amp; banish TO's puritanical Victorian lameo past ,0
"Sexy Costumes Sexy Lingerie Sexy Leather and So much more, We are not selling Church out fits here  Drive him Wildhttp://bit.ly/hEDpD",0
"shall bring his own glass to work from tonight, no more 'half half' hor!! ",0
"shares http://tinyurl.com/nsvg8a (watch nyo  crazy karter, sweetlover! ) http://plurk.com/p/xd8oj",0
shares LONG BLOG.  http://tinyurl.com/m6xhm9 (A MOMENT TO REMEMBER) http://plurk.com/p/xllpx,0
she just came...pheuww!!!finally ,0
"She love my smile, no matter how chipped my toof is. ",0
"She was awesome @CoronadoCookie http://twitpic.com/6tz24 Pic is misleading. She was bigger IRL. She was going tanning, not laying up eggs ",0
Shilo @ Cripes Bar &amp; grill in ligonier start at nine. Come out ,0
"Shopped Queen St in the sun yesterday, likely the last time for a while, I need to find the SF equivalent of that experience!   ",0
shoppin for college ,0
shopping ,0
Shopping for brunch in the pouring rain. I love my gf's. Can't wait to see you today  #fb,0
should be asleep. but im listening to the hist ,0
should get up and out of bed...maybe in 5 ,0
Shouldn't I be sleeping 9 hours before a race? ,0
Showaaa here I come!  Laterrrrzzzzzzzzzz. &lt;3,0
"shower soon, reading geopolitics, and listening to kings of leon ",0
Shut down ,0
Shutting down work ... 17 hour day...  sleepy,0
"sigy seichas v cafe, Anton pobegal za chaem v otel`. a zdes` free inet - vot i mychaus' bez russkogo yazika ",0
simply being sweet is far from having deeper feelings... effin sh*t and true! ,0
sister is here in FL now ,0
sittin in the car  twittering... hmm i cant see trends from twitterific.... what is everybody talking about???,0
Sittin outside Tomatinos enjoying this beautiful evening ,0
sitting at home ,0
"Sitting at the sunshine, enjoying a double espresso reading a great book... Life is good! ",0
sitting at the table in my back garden. with my laptop. ,0
Sitting down having a glass of Strega on the balcony with friends. Not bad ,0
Sitting here in the net cafe boreddddd and cant wait until my internet at my new home gets workingg so I can upload some CRAZY pics!!  x,0
sitting here trying to remember what i was gonna do ,0
Sitting in cargo waiting for puppy #1 ,0
Sitting in my aunt's house taking over her internet! ,0
Sitting in the sun with a starbucks after a nice long walk ,0
"Sitting on the deck with Robert Holden, author of Be Happy.  A beautiful man and gifted coach. I'm happy ",0
sitting out on the back deck letting myself become addicted to twilight  it's a beautiful day!,0
"Sitting outside, waiting for a reason to smack a 7 year old ",0
Sitting with dalesy in the library doing media revision! Fun fun fun ,0
Six hours of work and then its vacation time! I hope you're ready for me London ,0
"Sixteen days left of school...then two work days, then I'm done for the summer! ",0
skipped another enrollment day.. about to cook dinner for family.. porkchops? or porkchops? ,0
skyping is such endless fun ,0
sleeeeppp!-----back to Barcelona again tomorrowww! ,0
sleeping in my own bed for once. ahhhhhmazing feeling. ,0
Sleepyyyyyyyyyyyyyy but rain got meee thinkingggggg ,0
"Slept 4 hours, going back to bed ",0
"slept too much, so, no school to me bitchhhh ",0
smaaack that ass! hahhahahaa  i make myself laugh!! oOooOh sleeeep! ahha g'niite!,0
Snl on e! Old school bspears loveeeee it ,0
so both sweetpea and I are back to school/university 2moro - reality bites. It's been a great break tho  feeling rejuvinated.,0
so close to finishing i can taste it ,0
"so excited 2day, looking 4ward 2 my long weekend ",0
So excited about her upcoming birthday. I even dreamed about sushi last night! ,0
So excited for Tuesday ,0
so far so good!  http://tinyurl.com/rae6zy,0
"So far, no 3g wireless network. I'm having to suffer on this painfully slow EDGE network  http://schmap.me/qhv2f9",0
"So glad it's E3 Week.  Only the most epic week of the year. You know, besides Christmas.",0
So glad that I have a job that doesn't make me hate my life after a two week vacation. Life is good!  Lunchtime!!!,0
so glad the day is over ! excited for tonight ,0
so great to have friends who support the things you love doing.  feels good... love you guys ,0
so happy ,0
so happy - today is shopping-day ,0
So happy for Diversity they deserved to win ,0
So happy for my brother and sister-in-law right now! Keeping my fingers AND toes crossed! ,0
So i definitely had an amazing night! Havent laughed that hard in like a month. ,0
so I've decided to put off my Tai Ji Quan article until I've gone to Wudang Mountain (also for free) ,0
So let's spendsoo lets spendd the afternoon in a cold hot air balloon! okk im gonna sleep  good bye owl cityyerss.,0
"So on my to the airport AGAIN!! Lookin 4ward to BCN n Sonar, will b gr8 2 have a few days to chill b4 the party madness ",0
So pretty today. Going tan ,0
So ready to play. ,0
so sleepy. good times tonight though ,0
So so good to be home ,0
so this lady just asked brad where i got my purse! and he answered!!! lol i didnt hear her ask... funny!! ,0
so tired from life guarding...nothing heals muscle soreness then a good bowl of birthday cake ice cream ,0
SO tired.. but! gotta put a mile on my faceeee ,0
"So true, that omelette was meat-tastic! Thanks again for treating ",0
so when i said today got way better..it just got THAT MUCH better. yay RAIN  too bad PT wasn't in the rain though.,0
"So when i'm a choir director, show choir is definitely happening ",0
"so, im gonna take my dog for walkies, and do my maths notes while watching the curious case of benjamin button  exciting, brb!",0
Sofia!!!! you wont  read this till you get back youll be waiting in line right now.lol. THE DAY IS FINALLY HEREE LOL HAVE SO MUCH FUN!! ,0
Sold a quilt  made friends ane having a fun time!,0
some great stuff here thx 4 add! @Style@EvDJ: &quot;@ladypn: &quot;Bounce THAT!   &quot; Done! You are on a roll &quot;cheers&quot; ? http://blip.fm/~74kks,0
someone turn on the shower please!! ,0
Something to get my mind in the right setting for today's story.  ? http://blip.fm/~6gha0,0
